title,state,region,source_type,source_url,ingredient_count,step_count,ingredients,instructions
Veg Kurma Recipe (Vegetable Korma Recipe),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-kurma-recipe-vegetable-korma-recipe/,28,28,"0.25 cup coconut, 12 cashew nuts, 1 teaspoon fennel seeds, 1 tablespoon roasted chana dal, 6 tablespoons water, 1 bay leaf, 1 star anise, 1 strand mace, 0.5 teaspoon cumin, 2 green cardamoms, 3 cloves 3 cloves ((laung)), 1 inch cinnamon, 2 tablespoon oil, 1 cup onions, 1 green chilli, 0.875 tablespoon ginger garlic paste, 0.75 cup tomatoes, 0.875 teaspoon salt, 0.75 cup beans chopped to inch pieces, 0.75 cup carrot chopped to inch pieces, 0.875 cup cauliflower, 1 cup potatoes chopped to inch, 0.75 cup green peas, 1.75 cups water, 2 tablespoons coriander leaves, 0.25 teaspoon turmeric, 1 teaspoon red chili powder, 1.25 teaspoon garam masala","1. Fine chop onions & tomatoes. Slit chilli and set aside all of these. Cube the veggies to ½ inch sizes and set aside. Keep the potatoes immersed in a bowl of water until used. 2. Make a fine paste of coconut, cashews, roasted chana dal & saunf with 6 tbsps water. If you do not like the flavor of fennel seeds you may skip it. Set aside the kurma paste. 3. Heat a pot with oil. Then saute bay leaf, star anise, mace, jeera, cardamoms, cloves and cinnamon until they sizzle. 4. Next put in the chopped onions and green chili. Fry until they turn transparent & pink in color. 5. Fry ginger garlic paste until the raw smell goes off. 6. Next saute tomatoes with salt until mushy and soft. 7. Add turmeric, chilli powder, garam masala and coriander leaves. Saute well for 2 to 3 mins until the masala smells really good. 8. Transfer the coconut paste and saute for few minutes until the kurma masala smells good. 9. Drain the water from potatoes and add them to the pot. 10. Next add the other veggies and mix well. Fry for 2 to 3 minutes and then pour water just enough to cover the veggies. Adjust salt if needed. 11. Cook until the veggies are cooked. Garnish with coriander leaves. 12. Serve veg kurma with chapati, pulao or biryani. 13. Press SAUTE button and pour oil to the inner pot of Instant pot. Add all the whole spices and saute for 30 seconds. 14. Next add onions and chili. saute for 3 mins. 15. Add ginger garlic and saute for 30 seconds. 16. Next add tomatoes and salt. Saute for 1 minute. 17. Move the onions and tomatoes to one side. Add the potatoes to the other side. 18. Cover with an external lid and cook for 1 to 2 minutes. 19. Saute all of these for 1 to 2 minutes. 20. Add in all the spice powder and saute for 30 to 60 seconds. 21. Press CANCEL button and add the coconut paste. 22. Add the rest of the veggies and mix well. 23. Pour water and deglaze the bottom by scrubbing with a spatula. This releases bits of food stuck there & avoids a burn. 24. Taste the water and add more salt if needed. 25. Secure the Instant pot with the lid and position the steam release handle/ value to sealing. 26. Press PRESSURE COOK button (high pressure) and set the timer to 1 minute. 27. After the Instant pot beeps, wait for 1 minute. Then release the pressure manually by moving the steam release value from sealing to venting. 28. Give a gentle stir. Vegetable korma will look runny at this stage but will thicken after it cools down a bit."
veg lollipop recipe | vegetable lollipop | veg lollipop sticks,Unclassified,Unclassified,web,https://hebbarskitchen.com/veg-lollipop-recipe-vegetable-lollipop/,25,15,"3 potato, 0.5 onion, 3 tbsp capsicum, 0.5 carrot, 2 tbsp peas, 3 tbsp sweet corn, 2 clove garlic, 0.5 tsp mixed herbs, 0.25 tsp pepper powder, 0.5 tsp chilli powder, 0.5 tsp cumin powder, 0.5 tsp garam masala, 0.5 tsp salt, 3 tbsp spring onion, 0.25 cup breadcrumbs, 0.75 cup maida, 0.25 cup corn flour, 0.25 tsp pepper powder, 0.5 tsp salt, 2 clove garlic, 0.5 cup water, 1 cup panko breadcrumbs, oil, 0.5 cup eggless mayonnaise, 2 tbsp chilli sauce","1. firstly, in a large bowl take 3 potato. make sure to boil the potato and cool it completely before using it. 2. also add ½ onion, 3 tbsp capsicum, ½ carrot, 3 tbsp sweet corn and 2 clove garlic. 3. further add ½ tsp mixed herbs, ¼ tsp pepper powder, ½ tsp chilli powder, ½ tsp cumin powder, ½ tsp garam masala and ½ tsp salt. 4. add 3 tbsp spring onion, ¼ cup breadcrumbs and mix well. breadcrumbs help to absorb the moisture and prevent it from breaking while frying. 5. form a soft dough adding breadcrumbs if required. 6. now pinch a ball sized dough and roll uniformly. keep aside. 7. to prepare the slurry, in a bowl take ¾ cup maida, ¼ cup cornflour, ¼ tsp pepper powder, ½ tsp salt and 2 clove garlic. 8. add ½ cup water and mix well forming a smooth slurry. 9. now dip the veg ball in slurry and roll in breadcrumbs. 10. deep fry in hot oil, keeping the flame on medium. 11. fry until the ball turns golden brown and crispy. 12. drain off to remove excess oil. 13. to prepare chilli mayo sauce, in a bowl take ½ cup eggless mayonnaise and 2 tbsp chilli sauce. 14. mix well combining the sauce really well. 15. finally, prick the lollipop using a toothpick and enjoy with chilli mayo sauce."
Veg Manchurian Recipe with Manchurian Sauce,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-manchurian-recipe/,29,37,"1.25 cup cabbage, 0.5 cup carrot, 0.25 cup French beans, 2 tablespoons capsicum, 0.25 cup spring onions, 3 tablespoons cornstarch, 3 tablespoons all-purpose flour, 0.375 cup bread crumbs, 0.375 teaspoon pepper, 1 teaspoon ginger garlic paste, 2 pinches salt, Oil, 1.5 tablespoons oil, 0.75 tablespoon garlic, 0.5 tablespoon ginger, 0.25 cup spring onions, 0.25 cup bell peppers finely chopped, 1 tablespoons soya sauce, 2 tablespoons red chili sauce, 1 tablespoon ketchup, 1 teaspoon vinegar, 0.75 tablespoon cornstarch, 0.25 cup water, 1 cup water, salt, 1.25 teaspoon sugar, 0.375 teaspoon pepper, 0.625 teaspoon red chili powder, 1.5 tablespoons water","1. Allow the veggies to come to room temperature first. 2. Cut cabbage to 4 quarters and keep them immersed in luke warm water for 3 to 4 mins. 3. Drain the water and rinse them well. Drain and chop them finely. 4. Air dry the cabbage for a while to remove excess moisture. 5. You can also process all the veggies in a food processor. 6. Wash and peel the carrots and grate them. 7. Chop the beans, spring onions & bell peppers. Mince the ginger and garlic. 8. Add the prepared veggies, cornstarch, plain flour, ginger garlic paste, pepper & salt to a mixing bowl. Mix everything well. 9. You can also add bread crumbs to make the balls extra crisp. 10. Mix everything well and make lemon sized balls. The balls must bind well without breaking. 11. You can also optionally roll these balls in corn starch. 12. You can make about 12 to 14 balls. Set aside all the vegetable balls. 13. Frying balls - Heat oil in a deep pan for deep frying. 14. Check if the oil is hot enough by dropping a small portion of the dough in hot oil. 15. The dough has to come up without browning. This is the right temperature. 16. Gently slide the balls in hot oil & fry on a medium flame. 17. Do not disturb them for 1 min after the balls are dropped in oil. 18. They will be delicate and may break if you have not used bread crumbs. 19. After few seconds of frying, you can keep stirring and fry until they turn golden. 20. Drain them on a kitchen tissue. 21. Baking in Oven - Preheat the oven and bake the balls on a greased wire rack placed over a tray at 200 C for 20 to 23 mins. 22. Turn them to the other sides after every 8 mins. 23. Please be alert as the timings may vary depending on the size of the balls. 24. Heat oil in a pan, then add ginger garlic and saute for a min. 25. Add spring onions and capsicum. Saute for 1 to 2 mins on a high flame without burning. 26. While these fry dissolve cornstarch in water. 27. Lower the heat, then add soya sauce, red chilli sauce, tomato ketchup and red chilli paste. 28. Stir the cornstarch mixture with a spoon and pour it to the pan. 29. Next stir gently and pour water. Stir and taste the mixture. 30. Add vinegar, salt, pepper and sugar all to suit your taste. 31. The sauce should taste slightly sour, hot and sweet. 32. Keep stirring and cook on a medium flame until the sauce thickens. 33. Do not cook till very thick. The sauce will thicken further after cooling. 34. Switch off the stove and allow the sauce to cool for 1 to 2 mins. 35. Boiling hot sauce will make the veg balls soft and will lose the crispness. 36. Add the veg balls to the sauce just before serving. Garnish with spring onions. 37. Serve veg manchurian with veg fried rice or noodles."
Veg Momos Recipe | Momos Ki Recipe - Street Style,Unclassified,Unclassified,web,https://hebbarskitchen.com/veg-momos-recipe-momos-ki-recipe/,15,16,"2 cup maida, 0.5 tsp salt, 1 tbsp oil, warm water, 2 tbsp oil, 5 cloves garlic, 1 inch ginger, 2 chilli, 2 tbsp spring onion, 0.5 onion, 2 cup cabbage, 1 carrot, 0.5 tsp salt, 0.5 tsp pepper powder, 2 tbsp spring onion","1. Firstly, take 2 cups maida, ½ tsp salt, and 1 tbsp oil in a bowl. Mix well. 2. Add warm water and start to knead the dough. 3. Knead the dough to make it smooth and soft. Cover and keep aside. 4. To prepare the stuffing, heat 2 tablespoons oil. Add 5 cloves garlic, 1 inch ginger, 2 chillies, and 2 tbsp spring onion. Saute well. 5. Also, add ½ onion and sauté slightly. 6. Further add 2 cups of cabbage, 1 carrot, ½ tsp salt and ½ tsp pepper powder. 7. Stir fry till the vegetables making sure the vegetables are cooked. 8. Add 2 tbsp spring onion and mix well. Veg Momos Stuffing is ready, keep aside. 9. Knead the dough again and pinch a ball-sized dough. 10. Roll and flatten as thin as possible. Cut into a round shape. 11. Now place a tbsp of stuffing in the centre. 12. Start pleating the edges slowly and gather everything. 13. Press in the middle and seal the momos, forming a bundle. 14. Heat a steamer and arrange the momos in the tray without touching each other. 15. Furthermore, steam momos for 10-12 minutes or till a shiny sheen appears over them. 16. Finally, Veg Momos Recipe is ready to enjoy with momos chutney."
veg nizami handi recipe | how to make veg hyderabadi nizami handi,Telangana,South,web,https://hebbarskitchen.com/veg-nizami-handi-recipe/,43,25,"1 tsp butter, 2 tsp oil, 1 bay leaf, 3 pods cardamom, 1 inch cinnamon, 5 cloves 5 cloves, 2 tomato, 0.25 cup cashew, 2 clove garlic, 1 inch ginger, 0.5 tsp chilli powder, 0.5 tsp salt, 1 cup water, water, 1 tsp salt, 2 florets gobi cauliflower, 1 carrot, 1 beans, 0.5 cup peas, 1 cup palak spinach, 2 tbsp oil, 1 tbsp ghee, 1 bay leaf, 2 pods black cardamom, 1 inch cinnamon, 1 tsp cumin, 0.5 tsp ajwain carom seeds, 1 onion, 1 tsp ginger garlic paste, 0.5 tsp turmeric, 1 tsp chilli powder, 1 tsp coriander powder, 0.5 tsp cumin powder, 1 tomato, 1 tsp salt, 1 cup water, 1 chilli, 15 cubes paneer, 0.25 cup cream, 1 tsp sugar, 1 tsp kasuri methi, 0.25 tsp garam masala, 2 tbsp coriander","1. firstly, in pan heat 1 tsp butter and 2 tsp oil. 2. add 1 bay leaf, 3 pods cardamom, 1 inch cinnamon and 5 cloves. saute until the spices turn aromatic. 3. now add 2 tomato, ¼ cup cashew, 2 clove garlic, 1 inch ginger, ½ tsp chilli powder and ½ tsp salt. 4. saute for a minute or until the tomato shrinks slightly. 5. further add 1 cup water, cover and boil for 5 minutes or until tomatoes are cooked well. 6. cool completely, and blend to smooth paste. keep aside. 7. firstly, in a large vessel take hot water, add 1 tsp salt and get to a boil. 8. add 20 florets gobi, 1 carrot and boil for 2 minutes. 9. now add 10 beans, ½ cup peas and 1 cup palak. 10. stir and get to a boil. do not over the vegetables as they turn mushy. 11. drain off the vegetables and keep them aside. you can use leftover water as veg stock to prepare soup or use to knead the dough. 12. firstly, in a large kadai heat 2 tbsp oil and 1 tbsp ghee. 13. add 1 bay leaf, 2 pods black cardamom, 1 inch cinnamon, 1 tsp cumin and ½ tsp ajwain. 14. saute until the spices turn aromatic. 15. now add 1 onion, 1 tsp ginger garlic paste and saute until the onions turn golden brown. 16. further add ½ tsp turmeric, 1 tsp chilli powder, 1 tsp coriander powder, ½ tsp cumin powder. saute until the spices turn aromatic. 17. add 1 tomato and saute until the tomato turns soft and mushy. 18. additionally, add prepared makhani gravy and 1 tsp salt. 19. stir and cook until the oil separates from the gravy. 20. now add boiled vegetables and mix coating the gravy well. 21. further, add 1 cup water and 1 chilli. mix well adjusting the consistency as required. 22. also, add 15 cubes of paneer and ¼ cup cream. mix well combing everything well. 23. cover and simmer for 5 minutes, or until the flavours are absorbed well. 24. now add 1 tsp sugar, 1 tsp kasuri methi, ¼ tsp garam masala and 2 tbsp coriander. mix well. 25. finally, enjoy nizami handi with roti or naan."
Veg Noodles Recipe (Vegetable Noodles),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-noodles-recipe/,13,11,"5 oz noodles, 0.25 teaspoon salt, 2.5 tablespoons peanut oil, 1 tablespoon garlic, 1.5 green chili, 1 onion, 3 cups mixed veggies julienned, 0.5 teaspoon black pepper, 1 tablespoon soya sauce, 1 tablespoon vegetarian mushroom sauce, 1 teaspoon rice vinegar, 1.5 teaspoon sauce, 3 tablespoon green onions","1. Bring 5 cups water to a rolling boil. Add the noodles and cook al dente on a medium high heat. They should be cooked just until done & not overcooked. Follow the instructions on the pack for cook time. 2. Drain them to a colander. Rinse them well under running cold water. Sprinkle 1 tsp oil and spread it all over the noodles. This prevents them from drying out and becoming lumpy. Set aside. 3. While the noodles cook, prepare the veggies & garlic. 4. Rinse all the vegetables under running water. Peel the carrots and julienne all the vegetables as thin as possible (refer step by step pictures) 5. To a small bowl, add all the sauces you prefer to use along with your choice of vinegar. 6. Pour oil to a hot wok and spread the oil all over the wok. Regulate the flame to medium high. 7. Add garlic and green chilies. Stir fry for 30 seconds and add onions (optional). 8. Fry them for a minute only we don't want soft onions. Add all the veggies - carrots, bell pepper, green beans & cabbage. 9. Toss & stir fry on the highest flame/heat for 2 to 3 mins until they are half done yet crunchy. Do not over cook the veggies. 10. Add cooked noodles and black pepper. Pour the prepared sauce around the sides of the wok/pan. 11. Toss and stir fry for 2 mins. Taste test and add more salt or sauce to taste if want. Serve veg noodles hot or warm."
Veg Noodles Recipe | Vegetable Noodles - Tips for Non Sticky,Unclassified,Unclassified,web,https://hebbarskitchen.com/veg-noodles-recipe-vegetable-noodles/,20,10,"2 hakka noodles, water, 2 tsp oil, 2 tbsp oil, 4 cloves garlic, 1 inch gigner, 2 chilli, 0.5 onion, 0.5 carrot, 0.5 cup cabbage, 5 beans, 0.5 capsicum, 0.5 tsp salt, 2 tsp chilli sauce, 2 tsp tomato sauce, 2 tsp schezwan sauce, 2 tsp vinegar, 2 tsp soy sauce, 0.5 tsp pepper powder, spring onion","1. Firstly, in a bowl take 2 hakka noodles and soak in hot water for 5 minutes. Make sure to check the package instructions to know the cooking time. 2. Drain off the noodles and rinse with cold water. 3. Spread in a plate and coat with 2 tsp oil. Keep aside. 4. In a wok heat 2 tbsp oil. Stir fry 4 cloves of garlic, 1 inch of ginger and 2 chillies. 5. Stir-fry ½ onion on a high flame. 6. Now add ½ carrot, ½ cup cabbage, 5 beans, ½ capsicum and ½ tsp salt. 7. Stir-fry till the vegetables turn crunchy. 8. Now add in boiled noodles, 2 tsp chilli sauce, 2 tsp tomato sauce, 2 tsp schezwan sauce, 2 tsp vinegar, 2 tsp soy sauce and ½ tsp pepper powder. 9. Stir-fry till the sauces are well-coated with the noodles. 10. Finally, add spring onion and enjoy Veg Noodles Recipe."
Veg Puff Recipe (Bakery Vegetable Puffs),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-puffs/,17,11,"1 puff pastry sheet, 1 tablespoon oil, 0.5 teaspoon crushed fennel seeds, 1 onion, 1 sprig curry leaves, 1 green chili, 1 teaspoon ginger garlic paste, 0.375 teaspoon Kashmiri red chili powder, 0.25 teaspoon turmeric, 0.5 teaspoon garam masala, 0.5 teaspoon sea salt, 1 teaspoon lemon juice, 1 tablespoon coriander leaves, 1 cup diced potato, 0.5 cup diced carrots, 0.5 cup green peas, 2 tablespoons unsalted melted butter","1. Place diced potatoes, carrots & peas in a steaming basket or a wide bowl. Steam in a pot or pressure cooker until cooked through. I use my instant pot to steam on high pressure for 6 mins. 2. Heat a pan with oil and add the fennel seeds. When they begin to sizzle add onions, curry leaves, green chilies and half of the salt. Saute until light golden for 4 mins. 3. Add ginger garlic and fry for a minute. Reduce the flame and stir in chili powder, turmeric, garam masala and remaining salt. 4. Pour 2 to 3 tablespoon of water and deglaze the pan. Stir in the steamed veggies & saute for 2 mins. Turn off. 5. Mix in coriander leaves and lemon juice if you want. Taste test to adjust salt. Cool down completely. If you want may remove the curry leaves & discard. 6. Meanwhile thaw your puff pastry sheets at room temperature, until easy enough to handle. Mine takes only 5 to 6 mins. (Depends on your indoor temp) 7. Cut each pastry sheet to 4 portions. Place 3 to 4 tbsps vegetable stuffing in the center of each cut puff pastry. (don't overfill) Brush 2 parallel edges with little water. 8. Bring one edge over the other and gently tap with your fingers, don’t press down with pressure. I prefer to leave a little gap on the sides for the steam to escape. This keeps the puffs crispy slightly longer. 9. Brush with unsalted melted butter or milk and place in the refrigerator for 15 to 20 mins. Meanwhile preheat the oven to 400 F/ 200 C for 15 to 20 mins. 10. Place in the center and bake for 20 to 22 mins or as instructed on the package, until golden & flaky. (Smaller ovens and toasters may take only 15 mins) 11. Cool the tray on a wired rack for at least 5 mins. Serve Vegetable puffs hot or warm with ketchup, cilantro/coriander chutney & chai."
Veg Pulao Recipe | Simple & Easy Vegetable Pulav,Unclassified,Unclassified,web,https://hebbarskitchen.com/veg-pulao-recipe-vegetable-pulao/,36,16,"0.5 cup coriander, 0.25 cup mint pudina, 1 inch ginger, 2 clove garlic, 2 chilli, 2 pod cardamom, 1 inch cinnamon, 5 cloves 5 cloves, 1 tsp fennel saunf, 0.25 cup water, 2 tbsp ghee clarified butter, 1 tsp cumin, 1 bay leaf, 1 inch cinnamon, 2 pod cardamom, 3 cloves 3 cloves, 0.5 tsp pepper, 5 cashew, 0.5 onion, 1 tomato, 5 beans, 0.5 capsicum, 2 tbsp peas, 0.5 carrot, 0.5 potato, 1 tsp salt, 2 cup water, 1 cup basmati rice, 1 cup curd, 1 cup water, 0.5 onion, 0.5 tomato, 0.5 cucumber, 2 tbsp coriander, 0.5 tsp roasted cumin powder, 0.25 tsp salt","1. firstly, in a small mixi take ½ cup coriander, ¼ cup mint, 1 inch ginger, 2 clove garlic, 2 chilli, 2 pod cardamom, 1 inch cinnamon, 5 cloves and 1 tsp fennel. 2. add ¼ cup water and blend smooth paste. keep aside. 3. ina large kadai, heat 2 tbsp ghee. add 1 tsp cumin, 1 bay leaf, 1 inch cinnamon, 2 pod cardamom, 3 cloves, ½ tsp pepper and 5 cashew. 4. saute on low flame until the spices turn aromatic. 5. now add ½ onion and saute until the colour changes slightly. 6. further, add 1 tomato and saute until the tomatoes turn soft and mushy. 7. additionally, add 5 beans, ½ capsicum, 2 tbsp peas, ½ carrot and ½ potato. 8. saute for a minute until the vegetables turn aromatic. 9. now add prepared coriander pudina masala paste and 1 tsp salt. mix well. 10. further, add 2 cup water and stir well getting to a boil. 11. once the water comes to a rolling boil, add 1 cup basmati rice. make sure to soak basmati rice for 20 minutes. 12. mix well, cover and simmer for 20 minutes. 13. after 20 minutes, veg pulao is ready to serve. 14. firstly, in a large bowl, take 1 cup curd and whisk with 1 cup water. 15. add ½ onion, ½ tomato, ½ cucumber, 2 tbsp coriander, ½ tsp roasted cumin powder and ¼ tsp salt. mix well. 16. finally, onion tomato raita is ready to enjoy with mix veg pulao."
Veg roll recipe (chapati roll),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-kathi-roll-recipe-veg-frankie/,16,16,"1 cup atta, salt, 1 tsp oil, 0.3333333333333333 water, 1.5 tbsp olive oil, 1.5 garlic cloves, 2.5 cups cabbage, 1 cup carrots, 1 cup bell peppers, 1 chili, 0.25 tsp pepper, salt, 0.5 tsp vinegar, 1 tsp soya sauce, salt, Garlic sauce","1. Add flour, oil and salt to a mixing bowl. Make a soft dough using water as needed. Knead it very well until soft and pliable. Set this aside until the stuffing is ready. 2. Once the stuffing is done, set aside to cool and begin to make the rotis. 3. Divide the sough to 4 to 5 equal parts. 4. Dust the rolling area with some atta. Place a ball of dough. sprinkle some flour on it as well and flatten it. 5. Roll the dough evenly to make a round roti, sprinkling more flour if needed. 6. Heat a griddle or tawa until hot enough on a medium high heat. Transfer the roti to the griddle and begin to toast it. 7. When you see bubbles over the roti, flip it to the other side and press gently with a spatula which helps the roti to puff up well. 8. Cook on both the sides until golden to brown spots appear. Stack these in a plate lined with cloth or kitchen tissues. Cool these. Then proceed further to make the rolls. 9. Heat oil in a pan, saute garlic and chill until aromatic. 10. Add the veggies and saute on a very high flame until they are partially cooked. 11. Add pepper , sauce and vinegar. Sprinkle salt. 12. Mix and saute until the sauce evaporates. Cool this completely 13. Smear olive oil thinly all over the roti. Then spread your favorite sauce over the roti including the edges. 14. Place the fried veggies to one edge and fold both the edges to seal. 15. Begin to roll tightly to make a roll. 16. Halve veg rolls and roll in butter paper."
veg roll tikki recipe | veg pinwheel tikki | veg tikki roll,Unclassified,Unclassified,web,https://hebbarskitchen.com/veg-roll-tikki-recipe-veg-pinwheel-tikki/,17,20,"2 cup wheat flour atta, 1 tsp chilli flakes, 0.5 tsp salt, water, 2 tbsp oil, 2 potato aloo, 1 carrot, 0.5 capsicum, 5 tbsp cabbage, 0.5 onion, 2 tbsp coriander, 0.5 tsp chilli powder, 0.25 tsp pepper powder, 0.5 tsp chaat masala, 0.5 tsp cumin powder, 0.5 tsp salt, oil","1. firstly, in a large bowl take 2 cup wheat flour, 1 tsp chilli flakes and ½ tsp salt. mix well. 2. add water as required and knead the dough. 3. also, add 2 tbsp oil and continue to knead. 4. knead to a smooth and soft dough. tuck the dough and grease with oil. 5. cover and rest for 20 minutes. 6. meanwhile, to prepare the stuffing, in a large bowl take 2 potatoes. 7. add 1 carrot, ½ capsicum, 5 tbsp cabbage, ½ onion and 2 tbsp coriander. 8. also add ½ tsp chilli powder, ¼ tsp pepper powder, ½ tsp chaat masala, ½ tsp cumin powder and ½ tsp salt. 9. mix well making sure all the ingredients are well combined. 10. after the dough has rested for 20 minutes, knead again. 11. pinch a ball sized dough and dust with wheat flour. 12. roll slightly thick, dusting with more atta if required. 13. now spread 3-4 tbsp of prepared mixture uniformly. 14. make sure to leave the sides. 15. roll tight making sure the mixture is intact. 16. now cut into 2-inch pieces and flatten slightly. 17. fry in hot oil keeping the flame on low. 18. make sure to fry on both sides by flipping in between. 19. fry until the tikki turns golden brown and crisp. drain off over kitchen paper. 20. finally, enjoy veg roll tikki with tomato sauce or green chutney."
Veg Sandwich Recipe | Cheese Vegetable Grill Sandwich on Tawa,Unclassified,Unclassified,web,https://hebbarskitchen.com/veg-grill-sandwich-recipe/,13,13,"2 tbsp carrot, 2 tbsp sweet corn, 2 tbsp capsicum, 2 tbsp tomato, 2 tbsp paneer, 2 tbsp boiled potato, 1 tsp schezwan chutney, 0.5 tsp salt, 0.5 tsp mixed herbs, 3 tbsp cheese, bread slices, butter, schezwan chutney","1. Firstly, in a bowl take 2 tbsp carrot, 2 tbsp sweet corn, 2 tbsp capsicum, 2 tbsp tomato, 2 tbsp paneer, 2 tbsp boiled potato. 2. Add 1 tsp schezwan chutney, ½ tsp salt, ½ tsp mixed herbs, and 3 tbsp cheese. 3. Mix well making sure everything is well combined. 4. Now take 2 bread slices and spread butter. 5. Also, spread schezwan chutney over the bread. 6. Place cheese slices and stuff in the prepared stuffing. 7. Place another cheese slice and cover with the bread. 8. Toast on a pan by applying butter. 9. Flip over once the bottom is golden brown. 10. Now spread schezwan sauce, and top with stuffing and cheese. 11. Also, top with mixed herbs and chilli flakes. 12. Cover and cook until the cheese melts. 13. Finally, enjoy Veg Grilled Cheese Sandwich Recipe."
veg sandwich recipe | easy vegetable cheese sandwich recipe,Unclassified,Unclassified,web,https://hebbarskitchen.com/veg-sandwich-recipe-vegetable-cheese/,14,12,"4 bread slices, 2 tsp oil, 0.5 onion, 0.5 cup corn, 1 carrot, 0.5 capsicum, 1 bunch spinach palak leaves, 1 tsp crushed pepper, 0.5 tsp mixed herbs, salt to taste, 2 tbsp tomato sauce, 2 tbsp green chutney, 0.25 cup mozzarella, 2 tsp butter","1. firstly, in a large kadai heat oil and fry onions. 2. further add corn, carrot and capsicum. fry for a minute till the veggies are half cooked yet crunchy. 3. now add chopped spinach and fry till they shrink in size. 4. also add pepper, mixed herbs and salt. give a good mix. 5. now take 2 breads and on one spread tomato sauce and green chutney on the other. 6. also place the prepared stuffing and spread uniformly on the bread slice. 7. further, grate the cheese over the stuffing. 8. cover with the other slice of bread and grill or toast on tawa. 9. spread butter on both the outer sides of bread to make sandwich more crispy and golden. 10. furthermore, close the griller and grill till the cheese melts and bread turn golden brown. 11. now cut the bread into half and serve. 12. finally, serve hot or pack for kids lunch box."
Veg Sandwich Recipe | Vegetable Sandwich,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-sandwich-recipe-vegetable-sandwich/,12,8,"4 slices bread, 2 tsps butter, 1 tbsp oil, 0.5 tsp cumin, 1 tsp garlic, 1 pinch turmeric, salt, 2 green chilies, 1 cup mixed veggies, 1 tomato, 0.625 tsp garam masala, 2 tbsp coriander leaves","1. Add oil to the pan, add cumin and allow to splutter. Saute garlic until a nice aroma comes. 2. Next add tomatoes and sprinkle salt. Cover and cook until soft and mushy. If using red chili powder add it now and saute for a minute. 3. Add the veggies and begin to saute on a medium to high flame until half done or soft cooked to suit your taste. You can also cover and cook until soft. 4. Next add masala powder and coriander leaves. Stir and saute for a minute. If needed add more salt. Set this aside. 5. For stove top grilling - Smear butter over the bread slices and toast them until golden on the outer side and until crisp on the inner side. Transfer the prepared veggies. If desired add cheese at this step. 6. Cover with another slice of bread and press down. If using cheese, turn on the flame to very low and heat until the cheese melts. Press down the bread with a wooden spoon. This helps the bread to stick to the stuffing. You can also grill this in a sandwich maker 7. For grilling in veg sandwich in toaster - Butter the bread slices on the outer side. On the inner side spread the veggie mix and cover with another slice. Grill it in a sandwich toaster until golden. 8. Serve veg sandwich hot."
Veg Seekh Kabab (Soya Kabab),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-seekh-kabab-recipe-soya-kabab/,12,10,"3 potatoes, 1.5 cups soya, 0.5 cup green peas, 1 tsp ginger garlic paste, Salt, 1 tsp coriander powder, 0.5 tsp garam masala, 0.625 tsp red chili powder, 0.5 tsp pepper, 0.25 tsp amchur, 2 tbsp roasted besan, 1.5 tbsp oil","1. Boil or steam green peas and potatoes (sweet potatoes) just until done without turning them mushy. 2. Add soya to hot water and allow to soak until softened. Drain off and squeeze up excess frothy water. Rinse them twice more with cold water and squeeze off well to remove excess water. If using chunks you can pulse them in a mixer few times to make them coarse granules. 3. Dry roast the flour until it turns aromatic. 4. Mash the veggies and mix them with soya and ginger garlic paste. 5. Add rest of the ingredients except oil and mix well. The mixture must resemble a dough. If the dough is too sticky or crumbly or falling apart then add little more besan. 6. Divide the dough and make 9 equal portions. Roll them on skewers about 3 to 4 inches long. 7. Grease your grill pan and heat. Or preheat the oven to 220 C for about 15 mins. 8. Place them and grill. Rotate them every 5 to 7 minutes to the undone part. Grill until done or for about 30 mins. Do not flip them until they are cooked, else it will stick to the pan. When they are half done, place a slice of onion on the grill for smoky flavor. 9. When the kebabs are golden, increase the flame to maximum and grill for few minutes. If doing in oven move it to the top rack and grill for 5 mins. 10. Serve veg seekh kabab hot with mint chutney, onion and lemon wedges."
