title,state,region,source_type,source_url,ingredient_count,step_count,ingredients,instructions
Kaju Katli Recipe (Kaju Barfi),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/kaju-katli-kaju-barfi/,6,16,"1.5 cups cashew nuts, 9 ml water, 0.75 cup sugar for low sweet refer notes, 1 teaspoon rose water, 2 teaspoons ghee, 1 teaspoon ghee","1. If you store your cashews in the refrigerator, bring them to room temperature. (Spread on a tray and leave on the counter for about 2 to 3 hours.) Add them to a grinder or food processor jar and pulse a few times until it turns to a powder. 2. Do not run the grinder for long time as the cashews begin to release oil and turn lumpy. 3. To ensure the powder is not very grainy, sieve it if you want and blend the coarse particles again. The cashew powder will be slightly grainy. 4. Add ¾ cup sugar and 90 ml water to a non stick or a heavy bottom steel pan. Heat & dissolve it well. 5. When the sugar melts completely and begins to boil rapidly, add the cashew powder. Lower the heat. 6. Mix well to blend the sugar syrup and cashew powder. The mixture must be smooth without any lumps. 7. Keep stirring and cook on a medium heat until slightly thick, for about 5 mins. Pour 1 teaspoon rosewater or ⅛ teaspoon cardamom powder and one teaspoon ghee. 8. Cook till the kaju katli mixture turns thick, for another 4 mins. It should begin to leave the sides of the pan. If it doesn't then drizzle few drops of ghee again and mix. (It takes me 9 mins in total) 9. At this stage the mixture should not look dry/crumbly but should be moist and sticky. 10. To check if the mixture is ready. Turn off the stove and set the pan aside. Take ¼ teaspoon of this kaju katli mixture and cool down a bit. 11. Roll it to a ball with greased fingers. You must get a ball that isn't sticky. Upon cooling completely this has to get the texture of the katli or fudge. 12. Transfer the cooked kaju katli mixture immediately to a greased parchment paper. Let it cool down to a warm or slightly hot temperature that you can handle. 13. Grease your fingers and knead the mixture until it looks really smooth. Takes me under 2 mins and avoid over-kneading. (Alternately, hold the edges of the parchment paper to cover the mixture partially and knead it) 14. Troubleshooting - If your kaju katli mixture tends to stick a lot, it means it is still undercooked. Add back to the pan and cook the mixture for a little longer. If your mixture looks dry & crumbly, sprinkle some boiled and cooled water and knead. 15. Shape the mixture to a ball and place on parchment paper. Cover it and using a rolling pin, roll to a large sheet of ¼ inch thickness. If you want place the edible silver/ vark directly on it and press down. 16. Cool completely and cut to desired shapes - squares or diamonds. Store kaju katli in an airtight box."
Kakarakaya fry,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/kakarakaya-fry-recipe-bitter-gourd-fry/,13,17,"25 grams karela, 1.5 to 2 tablespoons Oil, 0.25 teaspoon salt, 1 tablespoons garlic, 5 grams jaggery, 3.5 tablespoons copra, 1 tbsp Tamarind, 1 sprig curry leaves, 1 Pinch hing, 0.5 teaspoon cumin, 0.125 teaspoon Turmeric, 1.25 teaspoon red chili powder, 1 tablespoon coriander powder","1. Skip this step if using curd. Soak tamarind in ¼ cup hot water. 2. Wash bitter gourd thoroughly. Cut off both the ends. Cut to thin round slices. 3. If desired remove the seeds & discard. 4. Squeeze up the tamarind very well and make a thin liquid by adding another 2 to 4 tbsp water. 5. Make sure tamarind water is thin otherwise it may prevent the gourd from getting cooked. 6. Heat a pan with oil and add cumin. 7. When they begin to splutter, add garlic and fry for 2 mins. 8. Add the curry leaves, hing and turmeric. Saute for a minute. 9. Next add the bitter gourd and begin to stir fry for 2 to 3 minutes. 10. Add salt and filter the tamarind across the pan. Use only as needed. 11. Mix well. Cover and cook on a medium heat until the bitter gourd is cooked well. 12. Keep stirring in between to prevent burning 13. Add coriander powder, red chili powder and mix. Saute for 2 mins. 14. Add coconut and jaggery. On a low to medium heat stir fry until the jaggery completely dissolves. Takes about 3 minutes. 15. Check the taste. We prefer to make it slightly hot, sweet and tangy. You can add in more chili powder, jaggery and tamarind water at this stage. 16. Cook until all moisture dries up well. 17. Kakarakaya fry is ready to serve with rice and ghee."
Kala Chana Recipe (Black Chickpeas Curry),Unclassified,North,web,https://www.indianhealthyrecipes.com/kala-chana/,18,21,"1 cup kala chana, 2 tablespoons oil, 0.5 teaspoon cumin seeds, 1 cup onions fine chopped, 1 green chilli, 1.5 teaspoon ginger garlic paste, 1 cup tomatoes, 0.875 teaspoon salt, 0.5 teaspoon red chilli powder, 0.625 teaspoon garam masala, 1.5 teaspoon coriander powder, 0.25 teaspoon turmeric, 3 cups water, 2 tablespoons coriander leaves, 1 lemon for serving, 1 tablespoon ghee, 1 teaspoon kasuri methi, 0.5 inch ginger juliennnes","1. Add kala chana to a large bowl and rinse them at least thrice. Soak them for 6 to 8 hours or overnight in 4 to 6 cups of water. 2. Once soaked drain the water and rinse them well. 3. Heat oil in a pressure cooker. Then add cumin seeds. 4. When they sizzle, add onions and saute until they turn light golden. 5. Next add ginger garlic and saute for a minute or until a nice aroma comes out. 6. Add tomato puree and cook for a while until it turns thick. 7. Next stir in the spice powders - turmeric, red chilli powder, garam masala, coriander powder and salt. Saute well until the mixture smells good and begins to leave the sides of the pan. 8. Pour 3 cups water and add the drained kala chana. Stir well and cover the pressure cooker with the lid. 9. Pressure cook on a medium flame for 10 whistles. Let the pressure release naturally. 10. Open the lid and check if the kala chana is tender & cooked. If not pressure cook for 2 more whistles. 11. Then add coriander leaves and all the other optional ingredients - ginger juliennes, ghee and crushed kasuri methi. Simmer for 2 to 3 minutes. Taste test and add more salt if needed. Serve kala chana with rice or roti. 12. Soak them overnight. Drain and cook with 3 cups of water. Keep adding more water as they cook. They will take about 1 hour 30 mins to cook tender. Then add them to the onion tomato masala & simmer for 15 to 20 mins so they absorb the flavors. 13. Press saute button. When the IP displays hot, pour oil to the inner pot of the IP. 14. Add cumin and let them sizzle. Stir in the onions and salt. Saute until they turn light golden. 15. Saute ginger garlic for 30 seconds. Add tomatoes, salt and all the spice powders. Saute until the mix turns slightly thick and aromatic for 2 mins. 16. Pour 2 cups water and deglaze the pot by scrubbing the bottom with a wooden spatula. This releases any bits of food stuck & prevents a burn sign. 17. Then add the drained kala chana and give a good stir. Press CANCEL button. 18. Secure the IP with lid and position the steam release handle to sealing. 19. Press PRESSURE COOK button (high) and set the timer to 35 to 40 mins. Or you can also use the bean chilli mode and set the timer to 40 mins. 20. When the IP is done cooking, it will beep. Allow the pressure to release naturally for atleast 15 mins. 21. This step is optional - Add some ghee, kasuri methi and ginger juliennes. Mix well and cook on saute mode for 2 minutes. Garnish kala chana with coriander leaves. Sprinkle some lemon juice and serve with rice or roti."
Kalakand Recipe (Kalakand Sweet),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/easy-kalakand-in-10-mins-with-condensed-milk/,5,14,"1 can tin condensed milk, 4 grams paneer, 0.5 teaspoon cardamom powder, 2 tablespoons nuts, 1 teaspoon edible rose water",1. Skip this section if you have paneer or ricotta. Your homemade paneer/chenna has to be moist and unset with some amount of whey in it. 2. Pour full fat milk to a pot and bring it to a boil. Add 2 tablespoon lemon juice or half cup yogurt to the hot milk. 3. Stir and continue to boil till the milk begins to curdle. Turn off when you see the whole pot of milk curdled well & whey has separated completely. 4. Pour 2 cups cold water immediately. Drain this to a cheese cloth lined over a colander. Hold the cheese cloth carefully under running water and rinse it well to remove the lemon flavor. 5. Bring the edges together and squeeze off to drain all the excess whey from the cheese. Hang it to the faucet for about 10 to 20 mins. It should weigh about 350 to 400 grams. 6. Grease a small tray and line with parchment paper. Keep this aside. 7. Pour condensed milk to a heavy bottom non-stick pan. Add the paneer or ricotta cheese. Mix them well and begin to cook on a medium flame stirring continuously. 8. The mixture thins down initially and then slowly begins to thicken. Continue to stir and cook until the mixture begins to thicken. 9. Then reduce the flame to low and continue to cook stirring until it becomes thick. It took about 8 to 9 mins for me. If you are using store bought ricotta it will take longer. (Check the video or step by step photos) 10. Do not overcook. The mixture has to be moist and juicy but not dry. 11. When you see the mixture begins to leave the sides yet remains juicy (not runny) transfer the kalakand immediately to the greased tray. 12. Spread it to ½ to ¾ inch thickness. Sprinkle nuts and gently level with a spatula. 13. Refrigerate kalakand for at least 2 hours. It will set to a soft set crumbly cake. Then cut to desired sizes. I cut mine to 12 (¾ inch thickness) or to 16 (½ inch thickness) 14. Remove it from the fridge 30 to 60 mins before serving. Kalakand is best served warm or chilled but the texture won't be good if it is too cold.
Kandi Pachadi,Andhra Pradesh,South,web,https://www.indianhealthyrecipes.com/kandi-pachadi/,13,10,"0.25 cup toor dal kandi pappu, 0.5 teaspoon cumin, 3 red chilies, 2 garlic cloves, 0.5 teaspoon tamarind, 0.25 teaspoon salt, 1 teaspoon oil, 1 sprig curry leaves, 1 clove garlic, 1 red chili, 0.25 teaspoon cumin, 0.25 teaspoon mustard, 1 teaspoon Oil","1. Rinse toor dal very well a few times & drain the water completely. 2. Heat 1 tsp of oil & fry the dal on a medium flame till you get a nice aroma. Dal has to turn deep golden. Remove to a plate. 3. Fry red chilies on a low flame till they turn crispy. Add garlic & cumin to the same pan & fry just for 30 seconds. 4. Cool all the ingredients and add to a blender along with salt & tamarind. 5. We usually soak tamarind in little warm water and filter it to the grind the chutney. 6. Grind the ingredients with little water to a smooth or coarse kandi pachadi. Adjust the consistency as desired. Smooth chutney goes well with snacks and breakfasts. Coarse kandi pachadi tastes good with rice. 7. Taste the toor dal chutney and add more salt and tamarind if needed. 8. Heat 1 tsp oil in a pan, add cumin and mustard. 9. When they begin to crackle, add curry leaves and garlic. 10. Fry til curry leaves turn crisp. Pour this to the kandi pachadi and mix well."
Karanji Recipe (Kajjikayalu),Maharashtra,West,web,https://www.indianhealthyrecipes.com/karanji-recipe-video-kajjikayalu-recipe/,12,17,"1 teaspoon ghee, 0.5 cup coconut, 0.25 cup cashews, 0.5 cup sugar, 1 tablespoon poppy seeds, 0.3333333333333333 teaspoon cardamom powder, 1 cup all-purpose flour, 2 tablespoons semolina, 2 tablespoons ghee, 1 Pinch salt, 0.3333333333333333 cup warm water, oil","1. To a mixing bowl, add flour, semolina, salt and hot ghee. (Heat ghee in a kadai and pour it here.) Mix everything well with a spoon first and then with fingers. 2. Pour warm water little by little to make a stiff and non-sticky dough. Start with ¼ cup water and add more as required. 3. Cover and set aside till the filling is ready. 4. Heat a pan with 1 teaspoon ghee and fry cashews until light golden. 5. Add coconut and saute until a nice aroma comes out. This takes just 1 to 2 mins. Add cardamom powder and nutmeg (optional). If using poppy seeds you can add them now and saute for just 1 minute until they turn crunchy. 6. Turn off and transfer this to a plate/ bowl to cool. Meanwhile add sugar to a grinder and make a fine powder. 7. When the coconut cools down completely, add the sugar and mix well. For a less sweeter karanji, you may start with lesser sugar, taste test and add more as needed. 8. Divide the dough to 8 equal parts and keep them covered. Begin to roll the balls gently to small puris of about 4 to 5 inches. It should be neither too thick not too thin. 9. If you do not get round shapes, use a round cookie cutter, pastry cutter or a lid of a steel jar and cut to round shaped puris. 10. Add 1½ to 2 tbsps. mixture to these center of the puri. Dip your finger in a bowl of water and smear the water around the edge of the puri. 11. Join the edges to make a semi circle shaped karanji. Make sure you press down well and the edges stick up well. 12. With the help of a fork make light incisions to get a design. 13. Heat oil in a kadai for deep frying on a medium flame. 14. To test if it is hot enough, drop a small portion of the dough to the oil. If the oil is ready for frying, the dough will sizzle and rise up to the surface. If it is not ready it will sink. Also the dough should not brown which means it is too hot. 15. When the oil is just right - medium hot, add the karanji one after the other. Do not disturb them for 2 minutes. 16. When they firm up, turn them to the other side and fry until crisp and golden. Remember that karanji should be fried on a medium heat else they won't turn crispy. 17. Cool karanji completely and store in a airtight jar."
Karasev,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/karasev-recipe/,12,22,"1 cup Besan, 3 tablespoons rice flour, 2 tablespoons fried gram flour, 1.5 tablespoons oil, 1 pinch soda-bi-carbonate, 0.75 teaspoon red chilli powder, 1 teaspoon garlic paste, 0.25 teaspoon hing, 1.25 teaspoon ajwain, 0.5 teaspoon Salt, water, Oil","1. Pour oil in a kadai heat it on a medium flame. 2. Sieve together besan, rice flour, fried gram powder and soda to a large mixing bowl. 3. Make sure you add only a pinch of soda. 4. Add chili powder or crushed pepper, garlic paste, hing, salt and ajwain. 5. Add 1 ½ tbsps hot oil. Make sure you don’t add more. 6. Mix everything together. You can check the taste now. The mixture has to be slightly salty and spicy. If needed you can add more of salt and chilli. 7. Pour water little by little only as needed. 8. Make a stiff dough. The dough should not be sticky. Too much moisture in the dough will make the karasev oily. 9. I choose to go with the plate that has medium holes. You can even choose one with larger holes but it takes a little longer to fry them. 10. Check if the oil is hot. Drop a small piece of dough in the oil. It has to rise and not brown quickly. 11. Hold the murukku mould with both your hands and gently press down to release the sev. When they are about 3 inches long, take a spoon and break them. 12. Karasev dough is very light so they will get broken easily and fall off in the oil. 13. After few seconds gently stir with a ladle to separate any joined sev. Fry them on a medium heat until golden and crisp. 14. Drain them to a kitchen tissue. Continue to make the next batch. 15. Cool karasev completely. Store them in a airtight steel or glass jar. The garlic flavor in the karasev gets enhanced the next day and these turn very aromatic. 16. Powder 2 tbsps of roasted gram in a mixer or spice jar. The powder must be fine. 17. On a medium flame heat oil in a kadai for deep frying. While the oil heats, Place a sieve over a mixing bowl. Add besan, flour, soda and fried gram flour and sieve them together. 18. Add red chili powder, ajwain, hing,salt, garlic paste and hot oil. Mix everything well. Pour water little by little and make a dough. It should not be sticky or too stiff. 19. Sticky dough will make very oily karasev. Too stiff and crumbly dough will make hard karasev. If the dough turns sticky, just drizzle some dry flour and mix. If it turns too dry then just sprinkle little water and make mix it. 20. Check if the oil is hot enough by dropping a small piece of dough in the oil. If it raises and doesn’t brown quickly the oil is hot enough & is right for deep frying. 21. Do not add too much of dough at one time. Overcrowding the pan will reduce the temperature of oil making the karasev absorb oil. Do not disturb for a minute or so. 22. Fry them on a medium heat until golden and crisp stirring often. Drain them on to a steel colander or kitchen tissues. Cool karasev completely before transferring to a air tight steel or glass jar."
Kashmiri Pulao Recipe,Jammu and Kashmir,North,web,https://www.indianhealthyrecipes.com/kashmiri-veg-pulao-restaurant-style/,20,13,"2.25 tablespoon ghee, 1 cup basmati rice, 1 onion, 2 pinch saffron, 3 tablespoon milk, 9 cashew nuts, 1 tablespoon raisins, 1.5 cup water for pressure cooker, 1.5 tablespoon sugar, 0.25 teaspoon salt, 0.5 teaspoon fennel seeds, 1 bay leaf, 0.5 teaspoon caraway seeds, 1 black cardamom, 1 cinnamon, 3 green cardamoms, 4 cloves 4 cloves ((laung)), 0.5 teaspoon dry ginger powder, 0.25 cup pomegranate arils, 0.5 cup apple and pineapple","1. Rinse rice well a few times to remove the surface starch. Pour fresh water and soak for at least 30 mins. After 30 mins, drain completely. Slice an onion and squeeze them gently to separate the layers. 2. Optional : You may skip this step if you want. Heat up milk in a small bowl and add saffron. Stir and let soak. You can microwave milk for 20 to 30 second to heat up the milk or heat on stovetop. Crush fennel seeds coarsely. Set aside. 3. Heat 1 tbsp ghee in a pot or pressure cooker. Add nuts and fry till light golden. Then add raisins and fry until they become plump. Remove them to a plate for later use. 4. To the same pot, add 1 tbsp ghee and heat up. Add sliced onions (layers separated) and fry till light golden. Then turn down the heat to lowest and continue to fry until deep golden but not burnt. Set these aside as well. 5. Transfer any ghee left in the nuts and fried onions to the pot. Add all the spices and fry till they begin to smell good. Do not burn. 6. Add the drained rice. Sprinkle salt, sugar, ½ tbsp ghee and fry for about 2 to 3 minutes. 7. Pour the saffron milk and water. If you prefer to skip the milk, you may add the saffron strands directly. Stir and check salt. The water has to be slightly salty. 8. Cover the pressure cooker and cook on a medium heat until you hear 1 whistle. If cooking in pot bring the water to a rolling boil and then reduce the heat. Cover and cook until the rice is cooked. 9. When the pressure drops, open the lid and fluff up the Kashmiri pulao with a fork. 10. Transfer Kashmiri pulao to a serving bowl. 11. Garnish with fried onions, nuts, raisins, and pomegranate, apple and pineapple chunks. 12. Follow all the saute steps in saute mode. While frying the onions switch to saute low so the onions get fried evenly. Pressure cook for 5 mins and wait for natural pressure release for 5 to 6 minutes and then open the lid. 13. Fluff up the kashmiri pulao with a fork and let cool down for sometime before moving to serving dish. Later garnish with all the fried garnishes and fresh fruits."
Kathi Roll Recipe,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/kathi-rolls-recipe-make-kati-rolls/,20,12,"1.25 cup whole wheat flour, 0.25 teaspoon salt, 0.3333333333333333 cup water, 1 teaspoon oil, 1 potato, 0.375 cup peas, 0.75 cup bell peppers, 1 tablespoon oil, 0.5 teaspoon cumin seeds, 0.25 teaspoon mustard seeds, 1 Pinch asafoetida, 0.625 cup onion, 0.75 teaspoon ginger garlic paste, 0.75 teaspoon coriander powder, 0.5 teaspoon red chili powder, 0.5 teaspoon garam masala, 0.125 teaspoon turmeric, 0.5 teaspoon salt, 2 tablespoon coriander leaves, 2.5 tablespoons Green chutney","1. Steam or boil potato until just done without making mushy. 2. Add atta to a mixing bowl along with salt and oil. Pour water just as needed and make a soft dough. Knead well until it becomes soft and pliable. Cover and set aside for 20 mins. 3. Divide the dough to 4 to 5 equal parts. Lightly sprinkle the rolling area and the dough ball with flour. Using a rolling pin roll the ball evenly to a round layer. 4. Heat a pan / griddle or tawa on a medium high heat. Gently transfer the roti to the tawa. When you see tiny bubbles, flip it and press down gently with a spatula. 5. Cook on both the sides flipping until both the sides are cooked with golden to brown spots. Add ghee or oil now. 6. Spread a kitchen cloth or tissue over a plate. Transfer the roti to it. Make all the rotis and stack them in the plate. 7. Heat a pan with oil. Allow mustard and cumin to crackle. Add hing, onions and a pinch of salt. Saute until onions turn golden. 8. Fry ginger garlic paste until the raw smell goes off. Add all the veggies. Next add turmeric, chili powder, coriander powder, garam masala & the rest of the salt 9. Saute for 3 mins. Cover and cook on a low flame until the veggies are cooked to your liking. Taste test and add more salt if you want. Add the coriander leaves if using and set this aside to cool. 10. Smear chutney or sauce over the roti. If you are making these ahead to serve later, do not smear the chutney as the rolls can easily turn soggy. Instead drizzle a little over the filling and serve the chutney/ sauce at the time of serving. 11. Add a sufficient amount of cooked veggies to one side of the roti. Begin to roll it tightly and prick a sandwich pick to hold in shape. Or wrap them with a parchment paper to cover half of the kathi roll and tuck the bottom. 12. They are ready to serve with more chutney or sauce of choice."
Keema Naan,Unclassified,North,web,https://www.indianhealthyrecipes.com/keema-naan/,23,15,"2.5 cups all-purpose flour, 0.5 teaspoon sea salt, 2 teaspoons sugar, 0.5 teaspoon instant yeast, 0.5 cup yogurt, 2 tablespoons oil, 0.3333333333333333 cup luke warm milk, 1 teaspoon kalonji onion seeds, 3 tablespoons unsalted butter, 25 grams keema, 2 tablespoons oil, 0.5 cup onions, 1 green chili, 1.5 teaspoon ginger garlic paste, 0.25 teaspoon turmeric, 0.5 teaspoon Kashmiri red chili powder, 0.5 teaspoon garam masala, 1 teaspoon coriander powder, 0.5 teaspoon cumin powder, 1 teaspoon tomato paste, 0.5 teaspoon sea salt, 1 teaspoon kasuri methi, 0.25 cup coriander leaves","1. Stir in flour, salt, sugar and yeast in a mixing bowl or food processor or stand mixer. Pour yogurt, oil and half of the milk/water,. 2. Mix to form a soft dough, adding small quantities of the remaining milk or water only as required. Knead the dough for 8 to 9 minutes on a low speed or with your hands, until soft and pliable. 3. Oil the bowl and the dough ball with a tablespoon oil. Cover and let rise until doubled or for 2 to 3 hours in a warm place. 4. Heat oil in a pan and add onions and green chilies. Saute until light golden for 6 to 7 mins. Stir in the ginger & garlic. Saute for a minute and add the ground spices – turmeric, red chili powder, garam masala, coriander powder and cumin powder. 5. Deglaze with 2 tbsps water. Add the keema & saute for 4 to 5 mins on a medium high heat. 6. Pour ¼ cup hot water and cook covered until the meat is tender and fully cooked to your liking. (adjust hot water as needed) It is cooked when it reaches 161℉ or 72℃. (read notes) 7. If using tomato paste, dilute it with 2 tbsps water and add it along with salt and kasuri methi. Cook until all the moisture evaporates. Taste test to adjust salt and heat. 8. Turn off and cool down completely. Mix in the coriander leaves and divide to 6 portions. 9. Your dough should have doubled. Divide to 6 portions and roll to smooth balls. Keep them covered until used up. 10. Lightly grease your rolling area. Spread/roll a dough ball to a 4 to 5 inch disc/roti. 11. Place a portion of keema in the center and bring the edges together to seal them. Shape to a round ball. Stuff all the dough balls with keema and place them in a bowl, untouched to each other. 12. Preheat your oven for atleast 10 mins, on a broil mode, with top bottom heating elements ON. Place a dough ball on the rolling area and sprinkle with 2 pinches of seeds and few coriander leaves. 13. Roll it to a 6 inch keema naan. You may keep them thicker or thinner to make larger naans. 14. Place 2 to 3 naans on a tray, lined with foil. Bake in the center rack, for 5 to 6 mins or until golden and crisp. Adjust the baking time as it varies by oven and temp of your dough. 15. Remove and brush with melted butter. Serve keema naan hot or warm with mint chutney, raita and salad. Bake the rest of the naans this way adjusting the baking time."
Keema Recipe (Mutton Keema Curry),Unclassified,North,web,https://www.indianhealthyrecipes.com/keema-recipe-mutton-keema-curry/,17,12,"2 tablespoons oil, 1 bay leaf, 1.5 inch cinnamon, 2.5 cloves 2 to 3 cloves ((laung)), 2.5 green cardamoms, 1 green chili, 1 cup onions, 1 tablespoon ginger garlic paste, 3 grams keema, 0.25 teaspoon turmeric, 0.875 teaspoon Kashmiri red chili powder, 1.25 teaspoon garam masala, 0.3333333333333333 teaspoon salt, 2 tablespoons mint leaves, 0.375 cup tomato puree, 0.25 cup water, 2 tablespoons coriander leaves","1. Heat a pan with oil and add the whole spices - bay leaf, cinnamon, cloves, cardamoms. 2. When they begin to sizzle, add green chilies and onions. Saute them well on a medium flame until evenly golden. 3. Add ginger garlic paste & saute for a minute or until the raw smell goes away. 4. Add keema and break down any lumps. Saute for 3 to 4 mins on a low to medium heat. 5. Sprinkle salt & all the ground spices - turmeric, red chili powder and garam masala. Also add mint now. 6. Saute for 3 to 4 mins on a low heat. 7. Cover and cook for about 8 to 10 mins on the lowest heat. You will see some moisture being released and the keema is slightly tender. 8. Add tomato and saute until the tomato blends well with keema completely. This takes about 5 to 6 mins. The raw smell of tomatoes should go away by now. 9. Pour hot water, stir and cook covered until the keema is completely tender meaning it's cooked. 10. Taste test and add more salt and garam masala if you want. Open the lid, evaporate any excess liquid left to suit your taste. We personally love the semi-dry keema so I evaporate the excess liquid by sautéing a little longer. 11. Keep mutton keema covered until served. Garnish with coriander leaves. 12. Sprinkle some lemon juice before serving with plain rice, saffron rice, paratha and fresh cut onions, cucumbers and carrot."
Keerai Kootu (Spinach Kootu),Tamil Nadu,South,web,https://www.indianhealthyrecipes.com/keerai-kootu/,20,21,"0.3333333333333333 cup moong dal, 0.875 cup water, 4.5 cups spinach keerai, 1 onion, 1 tomato, 1 green chili, 3.5 medium garlic cloves, 1 sprig curry leaves, 2 tablespoons ghee, 0.25 teaspoon mustard seeds, 0.5 teaspoon cumin seeds, 1 pinch hing, 1 red chili, 0.375 cup water, 0.125 teaspoon turmeric, 0.375 teaspoon red chili powder, 0.75 teaspoon coriander powder, 0.3333333333333333 teaspoon cumin powder, 0.25 cup raw grated coconut, 0.25 water","1. Add ⅓ cup moong dal to a bowl or use ¼ cup moong dal and 2 tablespoons toor dal. If you like more dal in your kootu, you may use ¼ cup moong dal & ¼ cup toor dal. 2. Rinse it well a few times and drain the water. Pour ¾ cup water. If using more dal use 1 cup. Cover, place in the cooker and cook until soft and mushy for 3 whistles or in the instant pot for 11 minutes. You can also cook your short grain white rice (like sona masuri or ponni) in another bowl, along with the dal. 3. While the dal cooks, 4. Wash and chop 4 to 5 cups of spinach (about 120 grams leaves). 5. Also chop 1 small onion or 7 to 8 shallots to make half cup. (may omit if you don’t eat onions) 6. Deseed and chop 1 medium tomato to make half cup. 7. You will also chop 3 to 4 medium garlic cloves (or sub with half tbsp chopped ginger) 8. 1 green chili (you may omit for no heat) 9. Heat 2 tablespoons ghee or oil on a medium heat. Add ¼ teaspoon mustard, ½ teaspoon cumin seeds and 1 dried broken red chili. mustard seeds 10. When the seeds begin to splutter, add the garlic, 1 sprig curry leaves and green chilies and a pinch of hing/ asafetida (optional). If you want you may add the whole sprig of curry leaves as it is , this way you can easily discard it before serving. 11. Saute for a minute and add the onions and a pinch of salt. Saute for 4 to 5 mins until the onions turn light golden or transparent. 12. Add tomatoes and continue to cook until the tomatoes break down, for 4 to 5 mins. 13. Add the ground spices. You can either add sambar powder or curry powder or use the below spices 14. Saute for a minute. 15. Add the chopped keerai/leafy greens. 16. Saute until wilted for 4 to 5 mins. If you are using more mature greens, cook them down until soft for a little longer. They won’t actually cook much after adding the dal. 17. Meanwhile, add ¼ cup raw grated coconut and ¼ cup water to a grinder. (If using unsweetened shredded coconut, soak ¼ cup in ¼ cup boiling hot water until soft, about 15 to 20 mins. Add to the grinder and pour ¼ cup full fat milk.) 18. Make a smooth paste. If you are using shredded coconut, make sure it’s been ground to a very smooth consistency else your dal will be gritty with coarse coconut. 19. When the dal is cooked, add it to the keerai along with the coconut. 20. Mix well and add more hot water as required. You will need about ¼ to ½ cup water depending on the amount of dal you used. Simmer for 3 to 4 mins, until bubbling hot. Taste test to adjust salt. If it is low on heat, add little ground black pepper. If you want remove the curry leaves sprig. 21. I do not make an additional tempering to this keerai kootu because I cook in ghee and it already has a lot of flavor from the coconut and dal. However if you want, you may heat a tablespoon of ghee in a small pan. Add a pinch of each, mustard and cumin seeds, a red chili and curry leaves. When the leaves turn crisp, add a pinch of hing and turn off. Pour it over the keerai kootu."
Kerala Chicken Curry (Nadan Kozhi Curry),Kerala,South,web,https://www.indianhealthyrecipes.com/kerala-chicken/,23,6,"0.5 kg chicken, 0.25 teaspoon red chili powder, 0.3333333333333333 teaspoon salt, 0.25 teaspoon turmeric, 0.5 teaspoon garam masala, 0.375 teaspoon crushed black pepper, 2 tablespoons coconut oil, 0.75 cup onions, 1 tablespoon ginger garlic paste, 0.5 cup tomatoes, 0.75 cup coconut milk, 1.5 tablespoons coriander seeds, 1 inch cinnamon piece, 4 cloves 4 cloves ((or ⅛ tsp ground cloves)), 2 pods green cardamom, 0.25 teaspoon black pepper corn, 1 teaspoon fennel seeds, 0.25 teaspoon cumin seeds, 3 red chilies, 1 tablespoon coconut oil, 1 red chili, 3.5 pearl onions, 1 sprig curry leaves","1. Marinate chicken with garam masala, salt, turmeric, red chili powder, lemon juice and black pepper. Cover and keep aside until you prepare the rest. If you want you may use store bought garam masala and leave out making the spice blend here. Dry roast the whole spices on a low to medium heat until aromatic and crisp. Cool them and make a fine powder. Pour little water and make a paste of pouring consistency. Keep this aside. 2. Add coconut oil to a hot pan and saute sliced onions till lightly golden. Stir in the ginger and garlic. Saute for a minute until the raw smell is gone. If you want add tomatoes at this stage and cook down until they lose the raw smell. I don’t use them in this recipe. 3. Add the marinated chicken and saute for 3 to 4 minutes on a high flame. Pour the ground garam masala paste and mix well. 4. Cook covered on a medium to low flame till the chicken is tender and cooked completely. I didn’t pour water to cook the chicken, the moisture in the spice paste was good enough. But if your pan is too dry, you may add a splash of hot water. When the chicken is tender/ cooked, pour coconut milk. If you are using homemade fresh extracted, use thin coconut milk to prevent splitting. 5. Simmer uncovered for 5 minutes. You should have a thick consistency like seen in the picture below. Taste test and adjust salt and black pepper if you want. Heat a small pan with coconut oil for tempering. Add sliced onions/shallots and fry till they turn pink. Add curry leaves and broken dried red chili. When they turn crisp. Switch off the stove. 6. Pour this hot tempering over the Kerala Chicken Curry."
